title,url,description,date,time_crawl,text
Votes for 16-year-olds fails to make King's Speech,https://www.bbc.com/news/articles/cnd09l31rrjo#0,Commons leader Lucy Powell says the measure remains a Labour commitment for the current parliament. ,"Wed, 17 Jul 2024 13:38:45 GMT",2024-07-17 16:47:20.795254,"['Labour\'s manifesto pledge to reduce the voting age from 18 to 16 in UK general elections has not been included in the King\'s Speech. But Commons leader Lucy Powell told the BBC votes for 16 and 17-year-olds remained a commitment, and she hoped they would be able to vote in the next general election.Forcing members of the House of Lords to retire at the age of 80 was another pledge which did not make the cut when King Charles read out the new government\'s planned laws for the new parliamentary session. During the recent election campaign, the Conservatives accused Labour of trying to ""distort the political system"" to entrench itself in power.   ', 'Then-Home Secretary James Cleverly warned that measures like extending the vote to 16 and 17-year-olds were an attempt by Labour to ""lock in their power permanently, because they don\'t really feel confident they\'re going to be able to make a credible case to the British people at the next election"".Pressed on Radio 5 Live on why lowering the voting age had not featured in this  King\'s Speech, Ms Powell said there were ""plenty of big bills that didn’t make it into this"".  An elections bill would come later in the parliamentary cycle, she promised, adding:  ""It\'s absolutely a manifesto commitment."" Asked if 16 and 17-year-olds would be able to vote in the next general election, she said: ""I hope so. That\'s the intention."" A session of parliament often lasts for around a year - and there are several sessions in a full parliamentary term of five years. People aged 16 and over can already vote in parliamentary and local elections in  Scotland and Wales. ', ""Key points in King's Speech at a glanceFourteen measures from the King’s Speech analysed by BBC expertsFaisal Islam: Labour's plans are not a quick fix for UK economyWatch Labour's first King's Speech: What happened in 60 secondsWhat is the King's Speech and why is it important?"", 'The speech did include some reform of the House of Lords - a bill to remove the right of the remaining hereditary peers to sit and vote in the Lords - but not to reform the retirement age.An official briefing paper on the House of Lords (Hereditary Peers) Bill said that in the 21st century, there should not be nearly 100 places reserved for individuals born into certain families, with those seats in effect reserved for men.Lords reforms under Tony Blair reduced the number of hereditary peers to 92. That was intended to be only a short-term compromise, but the arrangements have persisted for 25 years. The King indicated that further constitutional changes were likely later in the parliamentary cycle.The government would ""strengthen the integrity of elections and encourage wide participation in the democratic process"", he said.  Alex Norris, a minister in the housing, communities and local government department, posted on X: ""Too many people feel their voice is not being heard in our democracy, with millions of legitimate voters still not registered to vote.""This Government will restore faith in politics. From introducing votes at 16 to handing power back to communities with our English Devolution Bill, we will give those who contribute to our country a say in how it is governed."" The UK voting age was last lowered in 1969 - from 21 to 18 - by Harold Wilson\'s Labour government. The age was reduced to 16 for elections in Scotland - by the Scottish Parliament - in 2015.  A similar measure took effect in Wales in 2020. ']"
Five big problems the Starmer government has to fix,https://www.bbc.com/news/articles/c1e5pw1qpx8o#0,There are some big and immediate challenges the new government will find hard to ignore.,"Wed, 17 Jul 2024 11:29:12 GMT",2024-07-17 16:47:20.795448,"[""The new government has used its first King’s Speech to set out its priorities for the year ahead.The draft legislation covers areas including housing, workers' rights and green energy.But some big challenges, which Labour says it has inherited, have not been directly addressed in the King's Speech. "", ""Decisions on pay rises for NHS staff, teachers, police and prison guards in England have to be taken by the end of this month, when the official public sector pay review process for 2024-25 must be concluded.The Institute for Fiscal Studies (IFS) estimates that the government would need to find at least an extra £7bn per year to prevent the wages of these public sector workers falling further behind their counterparts in the private sector.Data from the IFS shows that while average private sector inflation-adjusted wages are around 4% higher than in 2010, public sector wages are still around 2.5% lower.The average pay for nurses is down 6.5% over that time, teachers’ wages are 9% lower and doctors' 15% lower.Finding £7bn per year extra would be very challenging given the government’s chosen fiscal rules, which restrain its spending and taxation powers.But if it fails to do this, it could find its targets to recruit more teachers and nurses even harder to achieve - or even risk provoking further public sector strikes."", ""Local authorities in England are in a financial crisis. Five have gone into effective bankruptcy since the start of 2023, forcing deep cuts to local services.And this situation is set to worsen.A survey of local authority leaders by the Local Government Information Unit earlier this year found around 28 local authorities - about one in 10 - were likely to have to effectively declare bankruptcy this financial year (2024-25). And around half, or 160, said they were likely to go bust during this Parliament unless local government funding is reformed.Ministers could give struggling councils a direct financial top-up to keep them afloat. But that would be expensive for the Treasury.They could allow local authorities to increase council tax even further. They might also allow them to reduce the local services they are required by law to offer, such as social care, children's services and libraries.But neither of those two options is likely to be popular among local residents."", ""Follow live updates on the King's SpeechWhat is the King's Speech and why is it important?Who is Black Rod and what do they do in Parliament?"", 'The £9,250 per year tuition fee that universities in England can charge domestic students has been frozen in cash terms since 2017, contributing to a reduction in the inflation-adjusted income per student for universities of around 18% over the past decade, according to the IFS.Had fees increased using the RPIX measure of inflation, they would now be more than £14,000 a year.This, combined with a recent fall in income from foreign students, has led to warnings from the Higher Education Policy Institute that there is a “real risk” a university could go bankrupt in 2024.Do ministers allow universities to generate more income by raising the tuition fee? That would not go down well with students.Or do they signal that the government will allow universities to recruit more lucrative overseas students who pay uncapped tuition fees - and risk criticism from those who want to see a large reduction in net migration?', 'Prisons in England and Wales had just 1,451 places available at the end of last week, meaning they are 98% full, according to Ministry of Justice data.The government has decided that from September there will be temporary early release for some prisoners when they have served just 40% of their sentence to relieve the pressure.But experts warn that will only create short-term breathing space for the system.The bigger policy choice for the government is whether to step up the prison building programme to cope with the demand for places - at a considerable cost for the Treasury - or seek to reduce the prison population through permanent sentencing reform, which some would likely characterise as ""soft on crime"". ', 'Thames Water’s latest report for the year to March 2024 revealed it has debts of £15.2bn, which it is struggling to repay. It only has sufficient cash to last until May 2025.If Thames fails it will likely go into a government “special administration” regime  - a form of temporary nationalisation - in order to ensure some 16 million households in the South East of England keep getting their water.Does the government wait and hope the situation improves and the company can raise the private sector money it needs to keep going? Or should it grasp the special administration nettle earlier?The risk of waiting is the ultimate cost of the rescue process to the taxpayer could end up being higher. And the crisis could potentially spread to other private water companies with weak finances.', 'Additional reporting by Daniel Wainwright, Pilar Tomas and Phil Leake.', 'What do you want BBC Verify to investigate?']"
What is the King's Speech and why is it important?,https://www.bbc.co.uk/news/uk-politics-32816450#0,Charles delivered the King's Speech as part of the State Opening of Parliament on 17 July 2024.,"Wed, 17 Jul 2024 10:52:55 GMT",2024-07-17 16:47:20.795637,[]
Wales' FM Gething denies wrongdoing as he resigns,https://www.bbc.com/news/articles/c51ydeeeeyro#0,"Vaughan Gething will stand down as Welsh first minister, only four months after taking the job.","Tue, 16 Jul 2024 18:03:45 GMT",2024-07-17 16:47:20.795833,"['Wales\' First Minister Vaughan Gething has announced his resignation, only four months after taking the job.It comes after three of his Welsh government ministers and his top legal adviser dramatically released resignation statements calling for him to stand down.Mr Gething has been embroiled in controversy since he took over in March, and has been dogged by questions over a £200,000 campaign donation from a businessman convicted of environmental offences.In his resignation statement he denied wrongdoing, adding: ""I regret that the burden of proof is no longer an important commodity in the language of our politics.""', 'In the tense session of the Senedd, Mr Gething said a new leader would be in place ""early in the autumn"".Prime Minister Sir Keir Starmer thanked Mr Gething for his service, adding: ""I know what a difficult decision this has been for him, but I also know he has made it because he feels it is the best decision now for Wales.""Cabinet members Mick Antoniw, Lesley Griffiths, Julie James and Jeremy Miles all resigned from their positions on Tuesday morning and called on Mr Gething to quit.All released letters on X - formerly known as Twitter.Mr Miles, the former economy secretary, said: ""The events of the last few months including your loss of the confidence vote in the Senedd have been incredibly painful. I can\'t see any way forward for us"".Mr Antoniw said Mr Gething was not capable of delivering stable government, while Ms James said she saw ""no way to agreeing a budget"".Labour holds 30 of the 60 Senedd seats - all opposition politicians had ruled out working with the government to agree its spending plans and the party needs help from one other opposition politician to secure a majority.Just before his resignation, Mr Gething released evidence he said he relied upon when he took the decision to sack Hannah Blythyn as a minister - one of the controversies which increased pressure on him.He said it showed the leaked messages had come from her phone. ', 'Ahead of First Minister\'s Questions in the Senedd, Mr Gething made a speech outlining his intention to resign. He received polite applause and desk tapping from some Members of the Senedd (MSs) but some Labour members did not join in.Mr Gething said he had hoped that over the summer, ""rebuilding and renewal could take place under my leadership"" but now recognised ""that this is not possible"".He said recent weeks had been the most difficult time ""for me and my family"".""A growing assertion that some kind of wrongdoing has taken place has been pernicious, politically motivated and patently untrue.""In 11 years as a minister, I have never ever made a decision for personal gain. I have never ever misused or abused my ministerial responsibilities.""', 'Welsh Conservative Senedd group leader Andrew RT Davies said the resignation was ""long overdue"".He added: ""But there can be no doubt that his Labour colleagues, from those who resigned today all the way up to Keir Starmer, have stood by his side and are culpable for the breakdown in governance in Wales.""Plaid Cymru leader Rhun ap Iorwerth had pulled out of a co-operation deal with Welsh Labour back in May.On Tuesday he called for a snap Welsh Parliament election - two years ahead of the next scheduled one in 2026.He said: “The people of Wales must be given the opportunity to elect a new government and an election must be called.""', 'Jane Dodds, leader of the Welsh Liberal Democrats, said it was a sad day and it was important to focus on everyone who has been affected.""It was going to happen at some point, but again we need to make sure everybody\'s is OK in this and we need to respect the process.""Huw Irranca Davies, climate change and rural affairs minister, said Mr Gething had made a ""brave decision"", adding it was a ""desperately sad day"".Mr Irranca Davies said he had not planned to resign along with the other cabinet members.""I\'m reflecting at the moment on the track record of Vaughan, who I have known for many many years, and what Vaughan has done in terms of trying to focus on leading this Senedd and leading this government.""', 'Two-thirds of the Senedd would need to vote for its dissolution for a snap election to be called. Labour holds 30 of the 60 seats.Mr Gething made history in March when he became the first black leader of a national government in Europe, something Sir Keir said would ""broaden the ambitions and raise the gaze of a generation of young people in Wales and beyond.""His election was announced on 16 March but his tenure would last only 118 days after being sworn in as first minister.But ongoing controversy led to the collapse of a co-operation agreement between Labour and Plaid Cymru, and he subsequently lost a non-binding vote of no confidence in the Senedd.', 'In Ms Blythyn’s constituency of Delyn in Flintshire, residents said the first minister\'s resignation was not a surprise.Karen McDonaugh-Nicholls, of Mold, said: “I think it’s probably the right thing to do. As soon as those question marks appeared around taking that money for a campaign then I think his days were numbered actually.""Richard Oates, of Lixwm, added: “He had quite a lot to answer to, he ought to return the money, frankly.”On Hannah Blythyn, Mr Oates thought Mr Gething had treated the ex-minister “badly”.Meanwhile in Penarth, Vale of Glamorgan,  which is within Mr Gething\'s constituency - Linda Kidby said she thought the first minister had ""done a lot of good"" in his political career, but added he was ""on borrowed time"". Mike Collins said Mr Gething ""could have saved his career"" if he had resigned sooner.', 'By Chris Mason, BBC political editor Just when you’d have been forgiven for thinking politics might quieten down a bit...The Welsh Labour government was for so long a case study in how the party could operate in power during its long years of opposition at Westminster.And yet here we are less than a fortnight into a UK Labour government and the Welsh Labour government is imploding.So much for all that talk about bringing stability back to politics.Read more', 'Mr Gething’s resignation announcement triggers the second Welsh Labour leadership contest of the year.Mr Miles - who narrowly lost to Mr Gething in the previous leadership campaign - has been spoken of as a potential candidate, although he has not yet said publicly if he would run again.He may face someone from the group of people who have supported Mr Gething during the contest, although it is not yet clear who.Mr Gething will have to formally resign to the King and the Labour group will need to decide a timetable for a new process, which Mr Gething suggested would be complete by the early autumn.']"
Why the devil is in the 'devolution desert' detail,https://www.bbc.com/news/articles/c0351175g87o#1,Deputy PM Angela Rayner wants to give more powers to local areas but delivery could be tricky.,"Tue, 16 Jul 2024 16:07:03 GMT",2024-07-17 16:47:20.796021,"['The way local government works might not sound like the most exciting thing on the government’s long to-do list, but Keir Starmer has decided it matters.Why? Because the prime minister has made economic growth a priority, and it’s the government’s view that local leaders across England have a vital role to play in helping to achieve that.So what’s the plan, and crucially: can it work?At the moment devolution - the powers that have been handed down from Westminster to local authorities across England - is patchy.Some areas, like Greater Manchester and the West Midlands, have elected mayors with control over things like housing, skills and transport which is meant to help them boost local growth.Other areas are working on deals that would see powers handed down to groups of councils working together.But the powers - and the funding - that have been handed down vary widely from place to place, and there are some parts of England that aren’t covered at all.', 'The Deputy Prime Minister, Angela Rayner, has written to councils in these areas that are described as “devolution deserts” inviting them to work with the government on plans to give them more power in their local areas.The claim is that those with “skin in the game” can make better decisions over what’s needed in their area.The idea is broadly welcome across the local government sector, but the devil will be in the detail and it won’t be without difficulty.The last Conservative government embarked on a programme of devolution, but it often ran into long and complex negotiations over geography or governance - exactly which bodies in which areas should have power and how they should be accountable to the public.The Labour government has made clear it likes the idea of elected mayors; Keir Starmer even invited the existing mayors to Downing Street in his first week in office.But not every area thinks a mayor is the right solution. In Bristol residents voted to scrap the idea of an elected mayor during a referendum in 2022.', ""The County Councils Network, which represents some of England’s largest local authorities often in rural areas, welcomes the government’s approach to devolution.However, it says that while “there are benefits to mayors or directly-elected leaders, the reality is they are unsuitable for some county areas” - adding that not having one should not inhibit a region’s ambition.In her letter to councils, Angela Rayner has made clear the government sees the advantages of metro mayors but won’t “force” them on any local area, instead inviting regions to come up with devolution proposals by the end of September.The government is clearly pitching partnership to a sector that has often felt overlooked, but delivering devolution hasn’t always been simple.And there’s another issue too.The financial strain facing local authorities is well-documented, with huge pressure on budgets for social care, children's services and housing in particular.Ms Rayner, who is also the housing, communities and local government secretary, says in her letter that the cabinet understands the pressure many councils are under and will ensure they “have the resources to deliver new devolved powers and functions.”Again, the devil will be in the detail.The government’s argument is that boosting economic growth will allow investment in public services, and clearly ministers believe giving more power to local leaders to make decisions for their area is a key part of that.But finding a way to make it work in practice for a sector that’s already under strain is what will count.""]"
Rayner dismisses Trump running mate 'Islamist UK' claim,https://www.bbc.com/news/articles/cn07e2ep20no#1,"JD Vance claims the UK under Labour might be the first ""truly Islamist"" country with nuclear weapons.","Tue, 16 Jul 2024 20:28:55 GMT",2024-07-17 16:47:20.796207,"['The deputy prime minister has dismissed comments by Donald Trump\'s running mate for US vice president that UK under Labour might be the first ""truly Islamist"" country with nuclear weapons.JD Vance, the Ohio senator chosen as Trump\'s vice presidential candidate on Monday night, made the comments while at the National Conservatism conference in Washington DC last week.The 39-year-old said he was ""beating up"" on the UK, and had discussed with a friend “what is the first truly Islamist country to get a nuclear weapon"", then joked ""maybe it\'s Iran, maybe Pakistan kind of counts, and then we sort of decided maybe it\'s actually the UK since Labour just took over"".The suggestion that Islamists are gaining in power in some European countries with Muslim minorities is common in some right-wing US political circles.Angela Rayner told ITV that Mr Vance had said ""quite a lot of fruity things in the past"" but said does not ""recognise"" his characterisation of the UK. She added that she ""looked forward"" to meeting him and Donald Trump if they won the US election in November.', 'His comments on the UK becoming an “Islamist country” were a direct criticism of Labour’s approach to immigration, and he also said that the Tories “have got to get a handle on this”. Right-wing US political figures have often linked immigration to a rise in Islamism in a country and have regularly focused on the UK.During his speech to the National Conservatism conference Mr Vance made several further comments attacking immigration.He declared: ""The real threat to American democracy is that American voters keep on voting for less immigration and our politicians keep on rewarding us with more.""In the speech Mr Vance also said “I was in London last year, and it’s not doing so good” referring to both high house prices and high immigration, making a link between those.Speaking on ITV, Ms Rayner said: ""I\'m very proud of the election success that Labour had recently.""We won votes across all different communities, across the whole of the country, and we\'re interested in governing on behalf of Britain and also working with our international allies.""Mr Vance\'s comments were also criticised by Exchequer Secretary James Murray.Mr Murray told Sky News: ""I don\'t know what he was driving at in that comment, to be honest. I mean, in Britain, we\'re very proud of our diversity.""I\'m very proud that we have a new government, I\'m very proud that our Labour government is committed to national security and economic growth. I\'m very clear where we are. ""I don\'t really know how that comment fits in.""Foreign Secretary David Lammy has spent recent months consciously seeking to forge strong relations with Donald Trump’s allies, among them Mr Vance.Mr Lammy met Mr Vance alongside several Trump allies during a goodwill mission to the US in May, describing him as his ""friend"".In a speech at the right-leaning Hudson Institute in Washington in May, Mr Lammy said Mr Vance was ""right to say we in Europe have a problem that we need to fix with higher defence expenditure"".He also said Trump has been “often misunderstood” when it comes to Nato, that he “gets the agenda that drives America First”, and that he would find “common cause” with a Trump administration.But Mr Vance\'s selection could pose a challenge for the new Labour government if Trump returns to the White House.Former US President Trump has opted for one of the most isolationist members of the Republican Party. The former Trump-critic, now Trump-evangelist, opposes aiding Ukraine - while Sir Keir Starmer has committed to spending £3bn on aid for Ukraine for ""as long as it takes"".On Tuesday, former prime minister Boris Johnson met Trump on the sidelines of the Republican National Convention in Milwaukee.""We discussed Ukraine and I have no doubt that he will be strong and decisive in supporting that country and defending democracy,"" Mr Johnson posted on X. ', 'Mr Vance has also criticised Europe\'s overdependence on the US in foreign policy - potentially straining US-UK relations. Regardless of Mr Vance’s recent intervention, Labour believes their diplomacy with Trump’s team is beginning to bear fruit. Labour sources point to Sir Keir\'s conversation with the ex-president on Sunday in the aftermath of the assassination attempt - the first time the pair had spoken.Andrew Bowie, the shadow veterans minister, said he ""absolutely"" disagreed with the claim that Labour was creating an ""Islamist country"".He told Times Radio: ""I disagree with the Labour Party fundamentally on many issues, but I do not agree with that view, quite frankly. ""I think it\'s actually quite offensive, frankly, to my colleagues in the Labour Party.""Additional reporting by Mike Wendling']"
Shoplifting crackdown expected to be unveiled,https://www.bbc.com/news/articles/c4ngk8yp3v4o#1,"Measures to target ""low-value"" shoplifting and the abuse of shop workers are due to be announced in the King's Speech.","Tue, 16 Jul 2024 16:28:59 GMT",2024-07-17 16:47:20.796413,"['A crackdown on shoplifting is expected to be announced in the King\'s Speech on Wednesday.The government is due to unveil a new crime bill to target people who steal goods worth less than £200.The policy would be a reversal of 2014 legislation that meant ""low-value"" thefts worth under £200 were subject to less serious punishment.The government is also expected to introduce a specific offence of assaulting a shop worker to its legislative agenda.It will not be clear until legislation passes through Parliament what the punishments for any new or strengthened offences would be. Data from the Office for National Statistics shows that last year was the worst on record for shoplifting in England and Wales. Police recorded over 430,000 offences in those nations in 2023 - though retailers say underreporting means these figures are likely to represent only a fraction of the true number of incidents.', 'Michelle Whitehead, who works at a convenience store in Wolverhampton, said her shop had been ""hit every day"" by thieves.People were stealing ""absolutely anything"" including ""tins of spam, tins of corned beef, all the fresh meat"", Ms Whitehead told BBC Radio 4\'s World at One programme. ""They’re just coming in, getting their whole arm and sweeping the lot off the shelves,"" she said. ""The shelves were always empty.""She said she believed ""organised"" criminal gangs, rather than individuals struggling with the cost of living, were behind the thefts in her shop.The crackdown on ""low-value"" shoplifting ""will help a lot of little shops,"" Ms Whitehead said. While retailers and shop workers have welcomed the anticipated proposals, a civil liberties group has raised concerns about criminalising people struggling to make ends meet and overburdening the prison system. The new legal measures are expected to be announced as part of the King\'s Speech on Wednesday, a key piece of the State Opening of Parliament that allows the government to outline its priorities over the coming months. Before the general election, the Labour Party pledged to reverse what it described as the ""shoplifter\'s charter"" - a piece of 2014 legislation that reduced the criminal punishment for ""low-value shoplifting"".Tom Holder, spokesperson for the British Retail Consortium (BRC), told BBC News the impact of the 2014 legislation has been to ""deprioritise it in the eyes of police"". ""I think police would be less likely to turn up to what they see as low-level theft,"" he said.  Shoplifting cost retailers £1.8 billion in the last year, which could impact prices, according to the BRC. ""Shoplifting harms everyone in that sense - those costs eventually get made up somewhere, whether it\'s prices going up or other prices that can\'t come down,"" Mr Holder said. Co-op campaigns and public affairs director Paul Gerrard said the supermarket chain had also recorded rising theft and violence against shop workers.""There’s always been people who will steal to make ends meet. That’s not what is behind the rise we’ve seen,"" he told BBC Radio 4\'s Today programme on Tuesday. ""What’s behind that rise is individuals and gangs targeting large volumes of stock in stores for resale in illicit venues like pubs, clubs, markets, and out the back of cars.""But Jodie Beck, policy and campaigns officer at civil liberties organisation Liberty, had concerns about the expected proposals, saying there is ""already a wide range of powers"" the police can use to tackle shoplifting and anti-social behaviour levelled at retail staff.Ms Beck said the ""£200 threshold"" would not just target criminal gangs but also ""people who are pushed into the desperate situation of not paying for things"" because they cannot afford to make ends meet.She urged the government to avoid focusing on ""criminal justice and policing solutions instead of doing the thoughtful work of looking at the root causes of crime, which we believe are related to poverty and inequality"".Ms Beck also argued the additional legislation could serve to worsen the UK\'s ""enormous court backlog"" and its ""bursting prison system"".Last week, Justice Secretary Shabana Mahmood announced plans to release thousands of prisoners early to ease overcrowding in the country\'s prisons.A spokesperson for Downing Street said the government would not comment on the King\'s Speech until it has been delivered by the monarch.A National Police Chiefs’ Council spokesperson said the organisation had worked with the government last year to develop the Retail Crime Action Plan, to reduce commercial theft.The plan involves treating shoplifting as organised crime. ""Police forces have embedded the plan in their operational work and we’re already seeing positive results,"" they added.']"
Avanti West Coast talks over 'unacceptable performance',https://www.bbc.com/news/articles/clwy9x1py8vo#1,The operator was called in to meet Labour's new transport secretary to discuss its poor performance.,"Tue, 16 Jul 2024 22:20:07 GMT",2024-07-17 16:47:20.796614,"['The boss of train operating company Avanti West Coast was ""summoned"" to talks with the new transport secretary over the company\'s ""unacceptable performance"".Louise Haigh demanded ""immediate action"" in a meeting with its managing director, Andy Mellors on Tuesday after figures showed its passengers faced some of the worst travel disruption in the country.It was the first of a series of meetings with the worst performing train firms, with railway operator Network Rail also attending.A spokesperson for Avanti said the talks between Mr Mellors and Labour\'s transport secretary were ""constructive"".', 'Calls have been made to strip Avanti West Coast of its operating contract, which was awarded by the previous Conservative administration in September last year, with Ms Haigh\'s predecessor Mark Harper claiming the company was ""back on track"".According to Office of Rail and Road figures, Avanti had the third worst reliability of all operators in Britain in the year to the end of March, with the equivalent of one in 15 trains (6.9%) cancelled, which included services being scrapped before 22:00 the night before due to crew shortages.The operator runs trains on the West Coast Main Line between London Euston and Glasgow Central, with branches to Birmingham, North Wales, Liverpool, Manchester and Edinburgh.Its contract has a maximum term of nine years, but can be terminated at any point after three years with three months\' notice.The Department for Transport said the meetings were part of a ""concerted new effort to bring together track and train and hold both sides accountable"" and to improve standards.Transport secretary Ms Haigh said she ""demanded immediate action to raise standards"" at Avanti and Network Rail.""Through bold action to move fast and fix things, we can make sure passengers get the service they deserve with the biggest overhaul to our railways in a generation,"" she added.The government has plans to nationalise nearly all passenger rail services within five years by bringing passenger rail contracts which are currently operated by private train companies, into a new arms-length body Great British Railways when they expire. The legislation required to create GBR is widely anticipated to be announced in Wednesday\'s King’s Speech.Former Conservative transport secretary Mr Harper has previously claimed Labour\'s plans were ""unfunded"".An Avanti West Coast spokesperson said during the meeting its boss outlined ""the issues which are unique to us as well as those affecting the industry a whole"".""It was a constructive session, and we look forward to holding more discussions on how we make further improvements to the railways in the coming months,"" a statement added.']"
Woman denies assault after Farage milkshake attack,https://www.bbc.com/news/articles/c0krp7gqq4no#1,The Reform UK leader was showered in drink while launching his general election campaign last month.,"Tue, 16 Jul 2024 11:55:31 GMT",2024-07-17 16:47:20.796811,"[""A woman has denied assault after a milkshake was thrown over Nigel Farage during the general election campaign.The Reform UK leader was leaving a pub in Clacton-on-Sea on 4 June having launched his candidacy for the Essex constituency when a milkshake was hurled in his face.Victoria Thomas Bowen, 25, of St Osyth Road in Clacton, has appeared at Westminster Magistrates' Court and pleaded not guilty to assault by beating and criminal damage.Mr Farage, who won the seat after the 4 July vote, was campaigning at the Moon & Starfish pub on the seafront when the incident happened."", 'He seemed to make light of the incident later on in the day when he posed with a tray of four milkshakes in the nearby village of Jaywick. Ms Thomas Bowen has been released on unconditional bail and is next due to appear at the same court for trial on 21 October.Caroline Liggins, representing the defendant, said: ""My client strongly protests her innocence and looks forward to fighting these unjust charges in court.""', 'Last month, Josh Greally, 28, admitted using threatening behaviour after throwing a coffee cup and another item at Mr Farage as he campaigned in Barnsley, South Yorkshire, on Tuesday, 11 June.Greally, of Damsbrook Drive, Clowne, Derbyshire, is due to be sentenced on 28 August.""Milkshaking"" - the act of dousing public figures with the drink - was recognised as a word by the Collins Dictionary in 2019.', 'Follow Essex news on Facebook, Instagram and X. Got a story? Email eastofenglandnews@bbc.co.uk or WhatsApp us on 0800 169 1830']"
Government launches 'root and branch' defence review,https://www.bbc.com/news/articles/crgmxw7g0veo#1,"The review will look at the threats the UK faces in a ""more volatile world"", the government says.","Tue, 16 Jul 2024 12:40:09 GMT",2024-07-17 16:47:20.797004,"['Defence Secretary John Healey hailed the government\'s defence review as the ""first of its kind"" and said it will ""take a fresh look at the challenges we face"".Mr Healey noted the ""increasing instability and uncertainty"" around the world, including the conflict in the Middle East and war in Ukraine, and said ""threats are growing"".The strategic defence review will consider the current state of the armed forces, the threats the UK faces and the capabilities needed to address them.Sir Keir Starmer has previously said the review will set out a “roadmap” to the goal of spending 2.5% of national income on defence – a target he has made a “cast iron” commitment to but is yet to put a timeline on.On Monday, the prime minister said the “root and branch review” of the armed forces would help prepare the UK for “a more dangerous and volatile world”.The review will invite submissions from the military, veterans, MPs, the defence industry, the public, academics and the UK\'s allies until the end of September and aims to deliver its findings in the first half of 2025.“I promised the British people I would deliver the change needed to take our country forward, and I promised action not words,"" Sir Keir said.""That’s why one of my first acts since taking office is to launch our strategic defence review.""We will make sure our hollowed out armed forces are bolstered and respected, that defence spending is responsibly increased, and that our country has the capabilities needed to ensure the UK’s resilience for the long term.”The review will be overseen by Defence Secretary John Healey and headed by former Nato Secretary General Lord Robertson along with former US presidential advisor Fiona Hill and former Joint Force Commander Gen Sir Richard Barrons.', 'The group will have their work cut out.The global security threats facing the UK and its Western allies are more serious and more complex than at any time since the end of the Cold War in 1990.They also coincide with what many commentators have said is a catastrophic running down of the UK’s armed forces to the point where the country is arguably no longer considered to be a Tier One military force.In terms of the number of troops in its regular forces, the British Army is now at its smallest size since the time of the Napoleonic Wars two centuries ago. Recruitment is failing to match retention, with many soldiers and officers complaining about neglected and substandard accommodation.The Royal Navy, which has spent vast sums on its two centrepiece aircraft carriers, is in need of many more surface ships to fulfil its tasks around the globe.Its ageing fleet of nuclear-armed Vanguard submarines, the cornerstone of the UK’s strategic defence and known as the Continuous At Sea Deterrent (CASD), is overdue for replacement by four Dreadnought class submarines and costs are mounting.Commenting on the review, Mr Healey said: “Hollowed-out armed forces, procurement waste and neglected morale cannot continue.”', 'The defence and security threats facing the UK, Nato and its allies further afield are multiple.They include a war raging on Europe’s eastern flank in Ukraine against Russia’s full-scale invasion. The UK, along with the EU and Nato, has opted to help defend Ukraine with multi-billion pound packages of weapons and aid, stopping short of committing combat troops.The policy behind this is not entirely altruistic. European governments, especially those closest to Russia like Poland and the Baltic states, fear that if President Putin wins the war in Ukraine it will not be long before he rebuilds his army and invades them next.Some of those countries are already busy beefing up their own defence spending closer to 3% or even 4% of GDP.The challenge for Nato has been how to provide Ukraine with as much weaponry as it can, without provoking Russia into retaliating against a Nato state and risk triggering a third world war.The Royal Navy has been in action recently in the Red Sea, where it has been operating alongside the US Navy in fending off attacks on shipping by the Iranian-backed Houthi rebels in Yemen.But the UK has also made naval commitments further afield in the South China Sea with the Aukus pact, comprising of Australia, UK and the US, aimed at containing Chinese expansion in the region.Critics have questioned whether a financially-constrained UK can afford to make commitments like this on the other side of the world.Closer to home in Europe, there is a growing threat from so-called “hybrid warfare” attacks, suspected of coming from Russia.These are anonymous, unattributable attacks on undersea pipelines and telecoms cables on which Western nations depend.As tensions increase with Moscow there are fears such actions will only increase and the UK cannot possibly hope to guard all of its coastline all of the time.', 'But while those nervous Nato partners living close to Russia’s borders are busy beefing up their defence spending closer to 3 or even 4% of GDP, the UK has so far declined to put a timetable on when it will raise its own defence spending to just 2.5%.Opposition figures have criticised the government for refusing to say when defence spending will be increased.Before his election defeat, former prime minister Rishi Sunak committed to reaching 2.5% by 2030.Shadow defence secretary James Cartlidge previously said: ""In a world that is more volatile and dangerous than at any time since the Cold War, Keir Starmer’s Labour government had a clear choice to match the Conservatives’ fully funded pledge to spend 2.5% of GDP on defence by 2030.""By failing to do so, they’ve created huge uncertainty for our armed forces, at the worst possible time.”']"
