title,url,description,date,time_crawl,text
What is the law on assisted suicide and euthanasia?,https://www.bbc.co.uk/news/uk-47158287#2,"Many countries have legalised assisted dying, assisted suicide or euthanasia, which are different.","Tue, 04 Jun 2024 14:52:25 GMT",2024-07-17 16:47:25.172033,[]
What is pregabalin and why can it be dangerous?,https://www.bbc.co.uk/news/uk-northern-ireland-66579996#2,The prescription drug has been linked to a number of deaths in the UK and around the world.,"Thu, 21 Mar 2024 14:09:52 GMT",2024-07-17 16:47:25.172153,[]
Will the new Parliament pass the smoking bill?,https://www.bbc.co.uk/news/health-66784967#2,The smoking bill was not passed before Parliament was dissolved ahead of the general election.,"Tue, 04 Jun 2024 14:41:55 GMT",2024-07-17 16:47:25.172319,[]
How much do junior doctors really get paid?,https://www.bbc.co.uk/news/health-66360656#2,The BBC asked two junior doctors in England to show us their payslips and reveal their salaries.,"Fri, 11 Aug 2023 12:51:17 GMT",2024-07-17 16:47:25.172444,[]
Melanoma skin cancer cases rising in UK,https://www.bbc.com/news/articles/c2ll0eywz37o#3,"The biggest increase is among the over 80s, with a marked rise in cases in adults aged 25-49.","Sun, 26 May 2024 23:40:31 GMT",2024-07-17 16:47:25.172568,"[""A cancer charity is warning people to do more to protect themselves from the sun as the number of melanoma skin-cancer cases in the UK continues to rise.Cancer Research UK predicts there will be a record 20,800 cases diagnosed this year – up from a yearly average of 19,300 between 2020 and 2022.Its analysis shows rates rose by almost a third between 2009 and 2019 - from 21 to 28 cases per 100,000 people.The rise in diagnoses is due partly to a growing ageing population and an increase in awareness of the signs of skin cancer.The report suggests around 17,000 melanoma cases every year are preventable - with almost nine in 10 caused by too much ultraviolet (UV) radiation.Melanomas are a serious type of skin cancer that can spread to other parts of the body.There are also non-melanoma skin cancers, which are generally more common and usually less serious than melanoma.According to Cancer Research (CRUK) the rise in cases has covered all age groups but the biggest increases are in the older age groups - particularly in adults over 80, where diagnoses have risen from 61 to 96 cases per 100,000 people over a decade. There has also been a rise among adults aged between 25 and 49, according to the charity's analysis.  For this group the rate has gone up from 14 to 15 per 100,000 people over 10 years. Young people are more likely to be aware of the link between UV and skin cancer than older generations, scientists suggest. This could mean they’re more likely to take precautions in the sun, compared with older people, who grew up when less was known about the dangers of tanning.Many people also took advantage of the cheap package-holiday boom, which began in the 1960s, researchers say.  "", 'Caroline Jones, 57, from Shrewsbury, was diagnosed with skin cancer in 2018 after spotting a tiny blemish on her leg.She told the BBC: ""It was tiny and shiny with a black bit in the middle. It just didn\'t look right. ""The scary thing is if it was on my back I probably wouldn\'t have seen it. But because I saw it and went quickly to the doctor, I\'m still here today.""Caroline\'s melanoma was caught early, and after surgery to remove it, she is now cancer-free. ""I’ve never been a sun-bather but each of the times I’ve been abroad I have burnt quite badly. ""That\'s probably five times of falling asleep in the sun for a few hours,"" she said. ""I hope my story will encourage people to think about their habits and take care when they’re enjoying the sun.""CRUK\'s chief executive, Michelle Mitchell, says survival from cancers including melanoma continues to improve, ""demonstrating the substantial progress made possible by research"".But it is vital that people try to reduce their risk of getting the disease in the first place, she adds. “Make sure to take care in the sun and contact your GP if you notice any unusual changes to your skin - whether a new or changing mole, a sore that doesn’t heal, or an area of your skin that looks out of the ordinary. ""Spotting cancer early can make all the difference.”Almost nine in 10 adults diagnosed with melanoma skin cancer in England will survive their disease for 10 years or more.', 'Spend time in the shade between 11am and 3pmNever burnCover up with suitable clothing (including a wide-brimmed hat and long-sleeved top) and sunglassesTake extra care with childrenUse at least factor-30 sunscreen regularly Source: NHS']"
Infected blood victims could get £2m compensation,https://www.bbc.co.uk/news/health-69045362#3,Government unveils package after final report of public inquiry into scandal published on Monday.,"Tue, 21 May 2024 15:32:17 GMT",2024-07-17 16:47:25.172684,[]
What is the infected blood scandal and will there be compensation?,https://www.bbc.co.uk/news/health-48596605#3,"Thousands were infected with HIV and hepatitis C, in the worst treatment disaster in NHS history.","Tue, 21 May 2024 15:33:02 GMT",2024-07-17 16:47:25.172797,[]
'Blood compensation comes too late for my husband',https://www.bbc.com/news/articles/cg3340881p6o#3,"The government announced what it calls a ""comprehensive"" compensation scheme on Tuesday.","Tue, 21 May 2024 12:10:43 GMT",2024-07-17 16:47:25.172914,"['Perry Evans, one of the first victims to give evidence to the Infected Blood Inquiry, died five weeks ago - too soon to see the damning report into the scandal. His wife, Heather Evans, sat next to a picture of Perry as she listened to inquiry chair Sir Brian Langstaff read the key points from his findings on Monday.The 59-year-old said it was ""overwhelming"" to see the culmination of years of campaigning without Perry, who was 62. ""My feeling at the start of the day was just so gutted that Perry was missing it,"" she told BBC Radio 4\'s Today programme.The government announced a wide-ranging compensation scheme for victims on Tuesday. Speaking after the announcement, Heather told the BBC: “I’m just glad they’ve announced something.”In particular, she said she was “hugely relieved” that people who lost children or parents to the scandal would receive compensation.A public inquiry found authorities had exposed victims to unacceptable risks and covered up the NHS\'s biggest treatment disaster.Some 30,000 people were infected. Perry is one of around 3,000 who have died so far. Sir Brian shared Perry\'s story as he delivered his findings on Monday. An audible gasp rippled through the audience when he told them Perry had died so recently.""That sigh went across the room,"" said Heather, because the ""love and solidarity"" between infected blood campaigners had “brought us all together”. LIVE: Follow all the latest news and updatesChris Mason: Will things ever change?Infected blood report\'s key findings at a glanceRead more about the victims, families and what happenedHeather said that she and other campaigners felt ""grateful"" the report had been published. But she added that she was hesitant to say the battle was over. ""Why was this not announced a year ago?"" she asked ahead of the government\'s announcement on Tuesday.She was not the only one asking questions of the government. While some campaigners have praised the prime minister for apologising for the scandal on behalf of successive governments, others have criticised the government for waiting for the full report before setting up a full compensation scheme.Heather said the government had learned nothing it did not already know a year ago. ""And in that year, so many people have died. Including Perry.""', 'In 2022, an independent report by Sir Robert Francis recommended compensation for victims irrespective of the findings of the public inquiry. The UK government said at the time that it accepted the moral case for compensation and made payments of £100,000 to 4,000 people who had been infected.Sir Brian published an interim report into the scandal in April 2023. He recommended the government begin work on a compensation scheme that same year. Labour MP Dame Diana Johnson, a long time campaigner on the scandal, said the government\'s failure to provide compensation payments to victims following this interim report ""added another layer of hurt"".Greater Manchester Mayor Andy Burnham has called for people to be prosecuted for their role in the scandal. The former health secretary told the BBC corporate manslaughter charges should be brought, and backed Sir Brian\'s calls for civil servants to be subject to a ""duty of candour"" law, which would force them to ""tell the truth at the first time of asking"". Mr Burnham said this is the ""only way to break the cycle"" that has led to successive public scandals.  ', 'Perry Evans met Heather in 1987, two years after he was diagnosed with HIV. He contracted the illness after he was given infected blood during treatment for haemophilia. ""We were told he had two or three years to live,"" said Heather. ""We were married for nearly 36 years.""The couple were also told they would never have children, but they have a son, Isaac, now 22, and a daughter, Cerian, now 19.""But there were huge difficulties along the way, huge health crises"", she explained. ""And that’s part of the shock that he has gone, because so many things he rose above – time after time after time. So we are still shocked that he’s gone.""Perry survived many complications stemming from infected blood. He outlived his original three-year HIV prognosis, only to be diagnosed with HIV-related cancer in 2002. He survived this illness only to fall into a coma, from which he was never expected to return, in 2008.Again, he survived, but he suffered from a range of health problems related to HIV and Hepatitis C for the rest of his life. ""He did his absolute best to give us the best time,"" said Heather. ""In the last three years we\'ve done some amazing things.""Perry was ""forever booking us really great concerts and gigs"", and the family went on ""the best holidays we could do in the circumstances"". Last November, Perry booked a wave of activities for Heather\'s birthday. ""We called it \'Showvember\',"" she said. Heather says her husband ""didn\'t really contemplate"" what his family would do after he died. ""We\'ve still got a ticket left for next April to see Peter Kay live,"" she said. ""I’m so proud that he saw our kids into adulthood and he saw our daughter get into theatre school,"" she said. ""He would want them to thrive and fly and absolutely fly. That’s his legacy.""']"
Children used as 'guinea pigs' in clinical trials,https://www.bbc.co.uk/news/health-68831061#3,"They were given infected blood products in trials without their knowledge, the BBC has found.","Thu, 18 Apr 2024 21:00:43 GMT",2024-07-17 16:47:25.173028,[]
Infected blood inquiry: Five things we have learned,https://www.bbc.co.uk/news/health-64497868#3,"An inquiry into the ""worst treatment disaster in NHS history"" hears its final evidence.","Fri, 03 Feb 2023 15:34:45 GMT",2024-07-17 16:47:25.173180,[]
'An abuse by people supposedly there to care',https://www.bbc.com/news/articles/cgxx8yz150ko#3,"Victims of the scandal said they had been ""gaslit for generations"" and felt ""vindicated"" by the report.","Mon, 20 May 2024 18:26:15 GMT",2024-07-17 16:47:25.173333,"['Infected blood victims say they feel ""vindicated"" as a long-awaited report revealed how authorities covered up the scandal and repeatedly exposed victims to unacceptable risks.Sue Wathen, who has no idea when she was infected with hepatitis C after her blood records ""disappeared"", said the scandal was ""an abuse by people who were supposedly there to care for us"".Andy Evans, chairman of the Tainted Blood campaign group, said: ""We\'ve been gaslit for generations and this report today brings an end to that.""Victims are calling for ""meaningful redress"", with compensation expected to cost up to £10 billion.', 'More than 30,000 people in the UK were infected with HIV and Hepatitis C after being given contaminated blood products from1970 to 1991. More than 3,000 have since died.""It will be astonishing to anyone who reads this report that these events could have happened in the UK"", Sir Brian Langstaff, the inquiry chairman, warned in his damning 2,527-page report on Monday.Campaigners have welcomed the findings, with some saying it had brought an overriding sense of relief. LIVE: Follow all the latest news and updatesAt a glance: Infected blood inquiry\'s key findingsNHS and government covered up infected blood scandalRead more about the victims, families and what happenedBut they said the report also highlighted ""systemic failures"" that contributed to deaths which could have been avoided.""To our community, that’s no surprise; we’ve known that for decades and now the country knows, and now the world knows as well,"" Clive Smith, the chair of Haemophilia Society, said.Speaking at a press conference after the report was released, he added: ""There was a deliberate attempt to lie and conceal. ""This was systemic, by government, civil servants and healthcare professionals.""', 'Mr Smith said the delay meant that a lot of doctors involved in the scandal could not be prosecuted, and a lot of victims would not be able to see justice as a result.""There are doctors out there who should have been prosecuted for manslaughter, gross negligence manslaughter, doctors who were testing their patients for HIV without consent, not telling them about their infections.""Mr Evans said the delay ""really is in this case, justice denied"".""This has gone on for so long now that people that were around at the time will be very hard to track down if they\'re even still alive,"" he continued.Mr Smith said many politicians - both current and those in power at the time of the scandal - should ""hang their heads in shame"".He wanted them to start acknowledging their part, and said - ahead of the prime minister\'s apology on Monday - that he wants many more people to come forward and say sorry.Other victims called for a proper apology from pharmaceutical companies.', 'Among those Mr Smith criticised was Kenneth Clarke, who was health secretary from 1988 to 1990.He was previously criticised for ""misleading"" the inquiry, having claimed in the past there was ""no conclusive proof"" that aids could be spread through blood - despite warnings of blood contamination in 1983.""I think he owes the community an apology, not just for his time as health secretary, but for the manner and the lack of compassion and humanity he showed when he gave evidence to this inquiry,"" Mr Smith said.The BBC has approached Lord Clarke for comment.Others criticised in the report include former prime ministers Margaret Thatcher and Sir John Major, as well as haemophiliac specialist Prof Arthur Bloom and the NHS.Mr Smith also said it was significant that inquiry chair Sir Brian recommended that the government provide a report to parliament within 12 months explaining whether they would implement his recommendations and if not, why.""What the chair of a public inquiry is saying to the government is ‘I don’t trust you’, and that’s what the community have been saying for decades,"" he said.Mr Smith also called for an end to governments ignoring the recommendations of public inquiries, saying ""that must stop today"".', 'Katie Walford\'s father, David Hatton, died in April 1998 after contracting HIV while being treated for haemophilia.Ms Walford said as well as an apology, she wants those accountable to face ""lawful consequences"" for their failings, alongside compensation for victims and their families.She previously told the BBC no money would replace the memories she could have had, but her loss needed to be recognised.""It\'s the recognition of having it documented, validated worldwide and to make sure this type of thing doesn\'t happen again to make sure there isn\'t another 10-year-old out there who won\'t have to say goodbye to their dad too soon"", Ms Walford said.', 'Jackie Britton, from Hampshire, contracted Hepatitis C in 1983 after receiving a blood transfusion during childbirth.It took nearly 30 years for her to be diagnosed, after decades of ill health.""Nobody can call us conspiracy theorists,"" the 62-year-old told a press conference, adding that so many people could have been savedCalling for those responsible to be held accountable, she continued: ""It vindicates my impression that the knowledge was out there, our government ignored it, couldn\'t be bothered with it, found it was going to be too expensive..."" I don\'t know what their excuses are, but this blatantly in black and white says that they have no excuses.""', 'Former IT consultant Rosamund Cooper was diagnosed with Von Willebrand disease, a bleeding disorder, when she was eight months old, and found out at 19 that she had been infected with Hepatitis C.She told the PA news agency: ""All of my life as an infected person has been spent battling and I\'m exhausted, and I feel like this finally, is somebody listening to what we\'ve been through.""Ms Cooper said there had been a complete lack of transparency and accountability from those responsible.""We were lied to about that - we were told it was accidental, we were told... the decisions made were the best possible at the time,"" she said.""It\'s showing that that\'s not the case, and that people were covering things up, denying things, hiding things from us, which is disgraceful. ""That never needs to happen again.""Prime Minister Rishi Sunak made a ""whole-hearted and unequivocal"" apology to the victims of the scandal and their families in a statement to the House of Commons on Monday. He described the scandal as a ""day of shame for the British state"" and promised to pay ""comprehensive compensation"" to those affected and infected.']"
How 175 British children were infected with HIV,https://www.bbc.co.uk/news/health-63080849#3,Families of some of those affected are giving evidence at a public inquiry into the treatment disaster.,"Thu, 06 Oct 2022 00:23:44 GMT",2024-07-17 16:47:25.173449,[]
"I lost mum, dad and sister to HIV in blood scandal",https://www.bbc.co.uk/news/health-68835807#3,Families torn apart by the infected blood scandal break their silence to BBC Panorama.,"Mon, 13 May 2024 04:45:05 GMT",2024-07-17 16:47:25.173560,[]
How Dame Deborah James helped save a mum's life,https://www.bbc.com/news/videos/cekkk10d2dro#4,A mother-of-three shared her story with Dame Deborah's mother Heather on BBC Breakfast.,"Mon, 24 Jun 2024 09:06:52 GMT",2024-07-17 16:47:25.173673,
Can health secretary name NHS trusts performing well?,https://www.bbc.co.uk/news/uk-politics-68788242#4,Victoria Atkins is challenged to name some health trusts meeting their targets to cut waiting lists.,"Thu, 11 Apr 2024 09:09:11 GMT",2024-07-17 16:47:25.173787,[]
"'I embrace my alopecia, but I’d love my old hair back’",https://www.bbc.co.uk/news/uk-scotland-68447875#4,People living with alopecia could have access to treatment on the NHS in Scotland for the first time.,"Sun, 03 Mar 2024 23:36:30 GMT",2024-07-17 16:47:25.173906,[]
Sunak reveals he fasts at beginning of the week,https://www.bbc.co.uk/news/uk-politics-68129008#4,The PM says he tries to fast at the start of the week so he can indulge in his “weakness for sugary things” on other days.,"Mon, 29 Jan 2024 12:37:18 GMT",2024-07-17 16:47:25.174028,[]
'There are loads of people that vape at school',https://www.bbc.co.uk/news/uk-scotland-68132594#4,A group of teenagers in Fife have been making a documentary about the impact of disposable vapes.,"Mon, 29 Jan 2024 14:54:43 GMT",2024-07-17 16:47:25.174145,[]
Five big problems the Starmer government has to fix,https://www.bbc.com/news/articles/c1e5pw1qpx8o#0,Teachers' pay and university fees are among the issues the King's Speech didn't directly address.,"Wed, 17 Jul 2024 11:29:12 GMT",2024-07-17 16:47:29.569911,"[""The new government has used its first King’s Speech to set out its priorities for the year ahead.The draft legislation covers areas including housing, workers' rights and green energy.But some big challenges, which Labour says it has inherited, have not been directly addressed in the King's Speech. "", ""Decisions on pay rises for NHS staff, teachers, police and prison guards in England have to be taken by the end of this month, when the official public sector pay review process for 2024-25 must be concluded.The Institute for Fiscal Studies (IFS) estimates that the government would need to find at least an extra £7bn per year to prevent the wages of these public sector workers falling further behind their counterparts in the private sector.Data from the IFS shows that while average private sector inflation-adjusted wages are around 4% higher than in 2010, public sector wages are still around 2.5% lower.The average pay for nurses is down 6.5% over that time, teachers’ wages are 9% lower and doctors' 15% lower.Finding £7bn per year extra would be very challenging given the government’s chosen fiscal rules, which restrain its spending and taxation powers.But if it fails to do this, it could find its targets to recruit more teachers and nurses even harder to achieve - or even risk provoking further public sector strikes."", ""Local authorities in England are in a financial crisis. Five have gone into effective bankruptcy since the start of 2023, forcing deep cuts to local services.And this situation is set to worsen.A survey of local authority leaders by the Local Government Information Unit earlier this year found around 28 local authorities - about one in 10 - were likely to have to effectively declare bankruptcy this financial year (2024-25). And around half, or 160, said they were likely to go bust during this Parliament unless local government funding is reformed.Ministers could give struggling councils a direct financial top-up to keep them afloat. But that would be expensive for the Treasury.They could allow local authorities to increase council tax even further. They might also allow them to reduce the local services they are required by law to offer, such as social care, children's services and libraries.But neither of those two options is likely to be popular among local residents."", ""Follow live updates on the King's SpeechWhat is the King's Speech and why is it important?Who is Black Rod and what do they do in Parliament?"", 'The £9,250 per year tuition fee that universities in England can charge domestic students has been frozen in cash terms since 2017, contributing to a reduction in the inflation-adjusted income per student for universities of around 18% over the past decade, according to the IFS.Had fees increased using the RPIX measure of inflation, they would now be more than £14,000 a year.This, combined with a recent fall in income from foreign students, has led to warnings from the Higher Education Policy Institute that there is a “real risk” a university could go bankrupt in 2024.Do ministers allow universities to generate more income by raising the tuition fee? That would not go down well with students.Or do they signal that the government will allow universities to recruit more lucrative overseas students who pay uncapped tuition fees - and risk criticism from those who want to see a large reduction in net migration?', 'Prisons in England and Wales had just 1,451 places available at the end of last week, meaning they are 98% full, according to Ministry of Justice data.The government has decided that from September there will be temporary early release for some prisoners when they have served just 40% of their sentence to relieve the pressure.But experts warn that will only create short-term breathing space for the system.The bigger policy choice for the government is whether to step up the prison building programme to cope with the demand for places - at a considerable cost for the Treasury - or seek to reduce the prison population through permanent sentencing reform, which some would likely characterise as ""soft on crime"". ', 'Thames Water’s latest report for the year to March 2024 revealed it has debts of £15.2bn, which it is struggling to repay. It only has sufficient cash to last until May 2025.If Thames fails it will likely go into a government “special administration” regime  - a form of temporary nationalisation - in order to ensure some 16 million households in the South East of England keep getting their water.Does the government wait and hope the situation improves and the company can raise the private sector money it needs to keep going? Or should it grasp the special administration nettle earlier?The risk of waiting is the ultimate cost of the rescue process to the taxpayer could end up being higher. And the crisis could potentially spread to other private water companies with weak finances.', 'Additional reporting by Daniel Wainwright, Pilar Tomas and Phil Leake.', 'What do you want BBC Verify to investigate?']"
Glen Powell to finish degree while making new film,https://www.bbc.com/news/articles/c4ng3n2drjxo#0,The Hollywood star will fly back to Texas to sit exams while working on The Running Man in London.,"Wed, 17 Jul 2024 10:21:30 GMT",2024-07-17 16:47:29.570040,"['Despite being Hollywood\'s hottest new star, Glen Powell has said he will finish studying for his degree while shooting his next movie.The actor – who recently starred in Top Gun: Maverick, Anyone But You and Twisters – plans to complete his Spanish and early American history degree at the University of Texas.Powell, 35, is from Austin, Texas, and has recently moved back to his home state to be closer to his family, after living in Hollywood.Speaking to IndieWire, Powell said he plans to attend Zoom classes while he’s working on his next film, a remake of 1987 sci-fi film The Running Man, in the UK.""So I’m going to be in London, but I am going to be going back for proctored [supervised] exams,"" he said.""They’re letting me figure it out [with] distance learning.""And I\'m obviously going to be coming in, Zooming in for classes and whatnot, but I have to be back for the proctored exams.""He will have to return to Texas ""two or three times a semester"", and said The Running Man director Edgar Wright had been understanding.""Edgar has been very nice about letting me finish my degree in the middle of his massive movie.""In May, Powell was the cover star on a Hollywood Reporter issue about ""the new A-list"".He told the magazine he felt he was able to return to Texas because ""getting to this point in Hollywood [means] that I can now leave Hollywood"".He added that he felt ""like I’ve earned the ability to go back to my family"", and was given the advice to move by fellow Texan actor Matthew McConaughey.Powell also told the publication it was an ""emotional thing"" to finish the degree, which he started before he reached this level of fame.""I think it’s really important to my mom and it’s more of an emotional thing for me,"" he said.The actor is incredibly close to his parents, who regularly attend press events with him, and two sisters.In the interview with IndieWire, Powell clarified that he has ""nothing against Hollywood"" – but he would be happier spending time in Austin between projects.""I love being around people who love entertainment, and I love what [Hollywood] represents.""Coming here for little chunks of time and doing all the stuff I need to do here, it’s great.""And I have nothing against Hollywood. ""I just realised, in terms of filling up the pieces of me that need to be refuelled between projects and doing stuff like that, that’s all Austin for me.""']"
International students don't have unfair advantage - review,https://www.bbc.com/news/articles/cw9yry8771xo#0,"Universities have been accused of lowering standards to recruit overseas students, who pay higher fees.","Tue, 16 Jul 2024 00:00:16 GMT",2024-07-17 16:47:29.570165,"['A review has found “no concerns” that universities are watering down entry requirements for international students applying to foundation courses.It follows accusations that universities had been lowering standards to recruit overseas students, who pay higher fees.The review said entry requirements were broadly the same for international students and UK students on equivalent courses.However, it found those from overseas had more opportunities to resit exams than A-level students.', 'Universities UK, which represents 142 institutions, commissioned the Quality Assurance Agency (QAA) to carry out the review in February.QAA assessed programmes at 34 universities that volunteered to take part.It said it had “no concerns that providers were not following their published entry requirements”, and that those for international programmes were similar to  equivalent courses for UK students.QAA said that in the “vast majority of cases”, students on both types of courses “were achieving at an appropriate level”.However, it said international students had a greater choice of courses, and on foundation programmes had “more opportunities” to succeed through resit than A-level or Scottish Higher students.Its recommendations for universities include:regularly assessing how many international students progress on to further study, compared with domestic studentsstandardising assessment practices and rules on international foundation programmesVivienne Stern, chief executive of Universities UK, said the number of students on these programmes “represents a small proportion of the two million undergraduates studying in our universities”, but that the review was important to give students ""confidence that university admissions processes are fair"".She said ""swift action"" was needed in some areas and Universities UK would update its code of practice for fair admissions. The Russell Group said its universities were ""committed to fair admissions and delivering high-quality courses"".', 'Media coverage at the start of the year included a Sunday Times report, which claimed international students were using ""secret routes"" to ""buy their way in"" to Russell Group universities.In response, the group of 24 prestigious universities said the reporting referred to foundation year programmes for international students which had been ""incorrectly conflated"" with degree programmes - adding that foundation year programmes were also available for UK students.Universities can get more money from international students because their tuition fees are not capped like those of domestic students.An increase in the number of international students over recent years has been driven by applications for postgraduate degrees, like master\'s degrees, according to migration research from the University of Oxford - rather than the undergraduate courses studied by many 18-year-olds in the UK.']"
Scotland incorporates UN children's rights charter into law,https://www.bbc.com/news/articles/cljy7jxwexzo#0,"Children’s Minister Natalie Don has described it as a “landmark moment"" for Scotland.","Tue, 16 Jul 2024 05:19:30 GMT",2024-07-17 16:47:29.570298,"['Scotland is becoming the first part of the UK to incorporate a UN charter on children\'s rights into law.The United Nations Convention on the Rights of the Child (Incorporation) (Scotland) Bill comes into force on Tuesday. The act will require all Scotland’s public authorities, including the government, to seek to protect children and young people’s rights, to consider them when making policy decisions and make it unlawful for them to contravene UNCRC requirements.It will also allow children and young people to use the courts to enforce their rights.Children’s Minister Natalie Don described it as a “landmark moment"". The United Nations Convention on the Rights of the Child (UNCRC) sets out children’s rights relating to health and education, leisure and play, fair and equal treatment, protection from exploitation and the right to be heard.A Holyrood bill incorporating it into law was originally passed in 2021 but the UK Supreme Court ruled some provisions were outside the Scottish Parliament\'s competence and would have impacted on Westminster legislation. An amended version of the the bill went through a reconsideration stage at Holyrood in February. The government said it was changed ""to reflect our new understanding of the Scottish Parliament’s devolved competence"". ', 'Nicola Killean, Children and Young People\'s Commissioner Scotland, said the act coming into legal force was a ""historic"" moment.""All children will have more protection,"" she said. ""That\'s important for all children in Scotland, but it\'s especially vital for those whose rights are most likely to be ignored or violated – those whose rights are most at risk. ""That includes disabled children, those living in poverty, young carers, care experienced children, and black and minority ethnic children.""The act will allow the commissioner\'s office to intervene in legal matters and to bring cases forward when children and young people\'s rights are not being respected.Ms Kilean said Scotland had taken “huge leaps forwards” on children’s rights but warned further education was needed.""We can\'t afford to let complacency creep in, there is much more to do,"" she added.', 'Joanna Barrett, NSPCC associate head of policy for the nations, said it was “a momentous day for babies, children and young people in Scotland”.“Among its provisions, the convention sets out children’s right to be safe and their right to access support services to help them recover from abuse or neglect,” she said.“Enshrining these rights in law should lead to significant changes for Scotland’s children, be it better including recognition of infants’ rights and lived experiences in the children’s hearing system, more protection for children from abuse online or suggest and better provision of therapeutic services for children across the country who have suffered abuse.”']"
Disabled children in Wales denied education right - report,https://www.bbc.com/news/articles/c8491wjwlx5o#0,"Everything is a battle when you are the parents of disabled children, one mother says.","Tue, 16 Jul 2024 05:37:09 GMT",2024-07-17 16:47:29.570410,"[""Many children with disabilities or additional learning needs are being denied the right to an education, a report has found.The Senedd's children, young people and education committee found the education system in Wales is not doing enough to support their needs.One parent told BBC News she has faced an endless battle to get support for her seven-year-old twins, who have autism, including for areas like childcare support.The Welsh government said it was committed to breaking down barriers so that all learners can reach their full potential."", 'Betsan Gower Gallagher\'s seven-year-old twins Brielle and Bowann are both autistic and non-verbal and require one-to-one care for their needs.Ms Gower Gallagher, from Trebanos in the Swansea valley, said ensuring the girls had access to an education when they were younger was ""exhausting"".""Everything is a battle as parents of disabled children and everything with education is exhausting,"" she said.""We’re not on the same level playing field as other people.""Our girls need one-to-one care, and we really had to fight for that.""We had to prove our children were disabled which is ridiculous,"" she added.Betsan says with the summer holidays approaching, it is difficult to access childcare while she and her husband work.She said: ""I know of places in England [where] they’ve got clubs where they can send their high needs disabled children to, but there is nothing in this area.""Our childcare at the moment is £1,000 a week for the summer. We both work, but that is an astronomical amount of money.""Other people can send their children to a summer club which might be around £100 a week, which I think is a fair amount. ""Or even if it was £50 day, but £1,000 a week is ridiculous.""', '""I feel discriminated against,"" Ms Gower Gallagher added.“Education and childcare are basic human rights, but disabled children’s needs are being constantly ignored and overlooked.""The report found that access to education for children with additional needs is ""patchy"" across Wales, and it often depends on families working hard and on individual staff.It is calling on the Welsh government to respond to its 31 recommendations from the year-long inquiry.The recommendations include more training for childcare providers and decisions on financial support to be based on the child’s individual needs.The committee is also calling for change in areas including funding for schools, training for all school staff, design of new school buildings and changes to transport to and from schools.', 'Member of the Senedd Buffy Williams, chair of the committee, said parents were ""desperate for support"".""Through this inquiry, we heard from parents who were... desperate for someone to listen to them. Many of the stories will stay with me forever,"" she said.""We wouldn’t be doing our job if we didn’t take that and put forward the strongest possible case to the Welsh government for what needs to change – that’s what we set out in this report. ""It’s the structure that’s letting them down, not individual teachers or childcare staff who do their best despite it.“We can’t fail our young people any more. You only get one chance at an education, and it should be the best chance.""A Welsh government spokesperson said: ""Disabled children and young people have a fundamental right to access education and we are committed to breaking down barriers so that all learners can reach their full potential.""We will continue to work across government and with the Disability Rights Taskforce to listen to families, disabled children and young people to ensure their voices are heard as we consider this work alongside the Senedd committee’s report and recommendations.""']"
